,0,1,2,3,4,5
127,"{'meta_path_rank': 4817.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:12877', 'gene2': 'G:HGNC:361', 'total_rank': 4930.0}","{'meta_path_rank': 304.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:12877', 'gene2': 'G:HGNC:361', 'total_rank': 415.0}","{'meta_path_rank': 512.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:12877', 'gene2': 'G:HGNC:361', 'total_rank': 2123.0}","{'meta_path_rank': 69.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:12877', 'gene2': 'G:HGNC:361', 'total_rank': 3870.0}",,
128,"{'meta_path_rank': 2122.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6524', 'gene2': 'G:HGNC:4057', 'total_rank': 5192.0}","{'meta_path_rank': 272.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6524', 'gene2': 'G:HGNC:4057', 'total_rank': 584.0}","{'meta_path_rank': 20.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:6524', 'gene2': 'G:HGNC:4057', 'total_rank': 307.0}",,,
129,"{'meta_path_rank': 64.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:8773', 'gene2': 'G:HGNC:9305', 'total_rank': 255.0}","{'meta_path_rank': 583.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8773', 'gene2': 'G:HGNC:9305', 'total_rank': 5537.0}","{'meta_path_rank': 134.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8773', 'gene2': 'G:HGNC:9305', 'total_rank': 331.0}","{'meta_path_rank': 293.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:8773', 'gene2': 'G:HGNC:9305', 'total_rank': 686.0}","{'meta_path_rank': 2216.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8773', 'gene2': 'G:HGNC:9305', 'total_rank': 3704.0}",
130,"{'meta_path_rank': 110.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:28358', 'gene2': 'G:HGNC:4195', 'total_rank': 337.0}","{'meta_path_rank': 102.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:28358', 'gene2': 'G:HGNC:4195', 'total_rank': 5738.0}","{'meta_path_rank': 213.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:28358', 'gene2': 'G:HGNC:4195', 'total_rank': 349.0}",,,
131,"{'meta_path_rank': 239.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9388', 'gene2': 'G:HGNC:8646', 'total_rank': 473.0}",,,,,
132,"{'meta_path_rank': 246.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:25481', 'gene2': 'G:HGNC:3700', 'total_rank': 420.0}","{'meta_path_rank': 1306.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:25481', 'gene2': 'G:HGNC:3700', 'total_rank': 5769.0}","{'meta_path_rank': 183.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:25481', 'gene2': 'G:HGNC:3700', 'total_rank': 392.0}",,,
133,"{'meta_path_rank': 146.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:3513', 'gene2': 'G:HGNC:2861', 'total_rank': 399.0}","{'meta_path_rank': 724.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3513', 'gene2': 'G:HGNC:2861', 'total_rank': 5796.0}",,,,
134,"{'meta_path_rank': 2399.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:5201', 'total_rank': 5080.0}","{'meta_path_rank': 1915.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:5201', 'total_rank': 2729.0}",,,,
135,"{'meta_path_rank': 2437.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6971', 'gene2': 'G:HGNC:6171', 'total_rank': 5700.0}","{'meta_path_rank': 284.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6971', 'gene2': 'G:HGNC:6171', 'total_rank': 433.0}",,,,
136,"{'meta_path_rank': 302.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:30262', 'total_rank': 394.0}","{'meta_path_rank': 2029.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:30262', 'total_rank': 5762.0}","{'meta_path_rank': 94.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:30262', 'total_rank': 376.0}","{'meta_path_rank': 30.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:30262', 'total_rank': 346.0}","{'meta_path_rank': 15.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:30262', 'total_rank': 2416.0}",
137,"{'meta_path_rank': 3682.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8636', 'gene2': 'G:HGNC:8794', 'total_rank': 5377.0}","{'meta_path_rank': 91.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8636', 'gene2': 'G:HGNC:8794', 'total_rank': 401.0}","{'meta_path_rank': 2.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:8636', 'gene2': 'G:HGNC:8794', 'total_rank': 180.0}",,,
138,"{'meta_path_rank': 199.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:29812', 'total_rank': 339.0}","{'meta_path_rank': 1950.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:29812', 'total_rank': 5716.0}","{'meta_path_rank': 257.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:29812', 'total_rank': 432.0}","{'meta_path_rank': 898.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:30611', 'gene2': 'G:HGNC:29812', 'total_rank': 2216.0}",,
139,"{'meta_path_rank': 3320.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:12496', 'gene2': 'G:HGNC:175', 'total_rank': 5518.0}","{'meta_path_rank': 461.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:12496', 'gene2': 'G:HGNC:175', 'total_rank': 670.0}",,,,
140,"{'meta_path_rank': 4377.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3046', 'gene2': 'G:HGNC:6708', 'total_rank': 4586.0}","{'meta_path_rank': 52.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3046', 'gene2': 'G:HGNC:6708', 'total_rank': 192.0}","{'meta_path_rank': 2449.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:3046', 'gene2': 'G:HGNC:6708', 'total_rank': 3312.0}","{'meta_path_rank': 4742.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:3046', 'gene2': 'G:HGNC:6708', 'total_rank': 5335.0}",,
141,"{'meta_path_rank': 3078.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4817', 'gene2': 'G:HGNC:11449', 'total_rank': 5193.0}","{'meta_path_rank': 45.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4817', 'gene2': 'G:HGNC:11449', 'total_rank': 421.0}","{'meta_path_rank': 1422.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4817', 'gene2': 'G:HGNC:11449', 'total_rank': 2788.0}","{'meta_path_rank': 3774.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4817', 'gene2': 'G:HGNC:11449', 'total_rank': 4789.0}",,
142,"{'meta_path_rank': 102.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:11834', 'gene2': 'G:HGNC:2501', 'total_rank': 429.0}","{'meta_path_rank': 3772.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:11834', 'gene2': 'G:HGNC:2501', 'total_rank': 3946.0}",,,,
143,"{'meta_path_rank': 212.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:6172', 'gene2': 'G:HGNC:5005', 'total_rank': 355.0}","{'meta_path_rank': 782.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6172', 'gene2': 'G:HGNC:5005', 'total_rank': 5774.0}","{'meta_path_rank': 174.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6172', 'gene2': 'G:HGNC:5005', 'total_rank': 344.0}","{'meta_path_rank': 2035.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6172', 'gene2': 'G:HGNC:5005', 'total_rank': 2827.0}","{'meta_path_rank': 1861.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6172', 'gene2': 'G:HGNC:5005', 'total_rank': 4260.0}",
144,"{'meta_path_rank': 2939.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9305', 'gene2': 'G:HGNC:25481', 'total_rank': 5614.0}","{'meta_path_rank': 91.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9305', 'gene2': 'G:HGNC:25481', 'total_rank': 312.0}",,,,
145,"{'meta_path_rank': 311.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:9349', 'gene2': 'G:HGNC:19743', 'total_rank': 477.0}","{'meta_path_rank': 2674.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9349', 'gene2': 'G:HGNC:19743', 'total_rank': 5499.0}","{'meta_path_rank': 325.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9349', 'gene2': 'G:HGNC:19743', 'total_rank': 483.0}",,,
146,"{'meta_path_rank': 645.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:4012', 'total_rank': 801.0}","{'meta_path_rank': 2291.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:4012', 'total_rank': 2872.0}","{'meta_path_rank': 3167.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:4012', 'total_rank': 3922.0}",,,
147,"{'meta_path_rank': 455.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:25223', 'gene2': 'G:HGNC:11842', 'total_rank': 523.0}","{'meta_path_rank': 1908.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:25223', 'gene2': 'G:HGNC:11842', 'total_rank': 5815.0}",,,,
148,"{'meta_path_rank': 2327.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:23', 'gene2': 'G:HGNC:2519', 'total_rank': 4648.0}","{'meta_path_rank': 2920.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:23', 'gene2': 'G:HGNC:2519', 'total_rank': 3637.0}","{'meta_path_rank': 3650.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:23', 'gene2': 'G:HGNC:2519', 'total_rank': 4985.0}",,,
149,"{'meta_path_rank': 2900.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7104', 'gene2': 'G:HGNC:1133', 'total_rank': 5695.0}","{'meta_path_rank': 485.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7104', 'gene2': 'G:HGNC:1133', 'total_rank': 572.0}",,,,
150,"{'meta_path_rank': 93.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:8022', 'gene2': 'G:HGNC:30740', 'total_rank': 249.0}","{'meta_path_rank': 1169.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8022', 'gene2': 'G:HGNC:30740', 'total_rank': 5544.0}","{'meta_path_rank': 1567.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8022', 'gene2': 'G:HGNC:30740', 'total_rank': 3113.0}","{'meta_path_rank': 1436.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8022', 'gene2': 'G:HGNC:30740', 'total_rank': 4101.0}",,
151,"{'meta_path_rank': 301.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:12877', 'gene2': 'G:HGNC:8907', 'total_rank': 476.0}","{'meta_path_rank': 1835.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:12877', 'gene2': 'G:HGNC:8907', 'total_rank': 5781.0}","{'meta_path_rank': 3131.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:12877', 'gene2': 'G:HGNC:8907', 'total_rank': 3892.0}","{'meta_path_rank': 5517.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:12877', 'gene2': 'G:HGNC:8907', 'total_rank': 5636.0}",,
152,"{'meta_path_rank': 4353.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9255', 'gene2': 'G:HGNC:4177', 'total_rank': 5719.0}","{'meta_path_rank': 252.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9255', 'gene2': 'G:HGNC:4177', 'total_rank': 527.0}","{'meta_path_rank': 2764.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9255', 'gene2': 'G:HGNC:4177', 'total_rank': 3336.0}","{'meta_path_rank': 3202.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9255', 'gene2': 'G:HGNC:4177', 'total_rank': 4821.0}",,
153,"{'meta_path_rank': 118.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:14198', 'gene2': 'G:HGNC:21042', 'total_rank': 353.0}","{'meta_path_rank': 295.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:14198', 'gene2': 'G:HGNC:21042', 'total_rank': 5719.0}","{'meta_path_rank': 648.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:14198', 'gene2': 'G:HGNC:21042', 'total_rank': 948.0}","{'meta_path_rank': 3789.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:14198', 'gene2': 'G:HGNC:21042', 'total_rank': 5566.0}","{'meta_path_rank': 3890.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:14198', 'gene2': 'G:HGNC:21042', 'total_rank': 7055.0}",
154,"{'meta_path_rank': 405.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:3771', 'gene2': 'G:HGNC:801', 'total_rank': 493.0}","{'meta_path_rank': 2665.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3771', 'gene2': 'G:HGNC:801', 'total_rank': 5203.0}","{'meta_path_rank': 286.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3771', 'gene2': 'G:HGNC:801', 'total_rank': 431.0}","{'meta_path_rank': 123.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:3771', 'gene2': 'G:HGNC:801', 'total_rank': 454.0}",,
155,"{'meta_path_rank': 2435.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8925', 'gene2': 'G:HGNC:7154', 'total_rank': 5455.0}","{'meta_path_rank': 465.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8925', 'gene2': 'G:HGNC:7154', 'total_rank': 556.0}","{'meta_path_rank': 3296.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8925', 'gene2': 'G:HGNC:7154', 'total_rank': 4566.0}","{'meta_path_rank': 2742.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8925', 'gene2': 'G:HGNC:7154', 'total_rank': 5140.0}",,
156,"{'meta_path_rank': 3135.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2976', 'gene2': 'G:HGNC:3579', 'total_rank': 5707.0}","{'meta_path_rank': 337.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2976', 'gene2': 'G:HGNC:3579', 'total_rank': 483.0}","{'meta_path_rank': 4079.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2976', 'gene2': 'G:HGNC:3579', 'total_rank': 4984.0}","{'meta_path_rank': 4771.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2976', 'gene2': 'G:HGNC:3579', 'total_rank': 6104.0}",,
157,"{'meta_path_rank': 532.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2867', 'gene2': 'G:HGNC:6080', 'total_rank': 5679.0}","{'meta_path_rank': 349.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2867', 'gene2': 'G:HGNC:6080', 'total_rank': 451.0}","{'meta_path_rank': 2285.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2867', 'gene2': 'G:HGNC:6080', 'total_rank': 4606.0}","{'meta_path_rank': 3684.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2867', 'gene2': 'G:HGNC:6080', 'total_rank': 6155.0}",,
158,"{'meta_path_rank': 2529.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8975', 'gene2': 'G:HGNC:8927', 'total_rank': 5723.0}","{'meta_path_rank': 230.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8975', 'gene2': 'G:HGNC:8927', 'total_rank': 606.0}","{'meta_path_rank': 2059.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8975', 'gene2': 'G:HGNC:8927', 'total_rank': 4017.0}","{'meta_path_rank': 2274.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8975', 'gene2': 'G:HGNC:8927', 'total_rank': 5310.0}",,
159,"{'meta_path_rank': 2895.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:17697', 'gene2': 'G:HGNC:2501', 'total_rank': 4359.0}","{'meta_path_rank': 256.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:17697', 'gene2': 'G:HGNC:2501', 'total_rank': 414.0}",,,,
160,"{'meta_path_rank': 2166.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9752', 'gene2': 'G:HGNC:2731', 'total_rank': 5750.0}","{'meta_path_rank': 1715.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9752', 'gene2': 'G:HGNC:2731', 'total_rank': 3279.0}","{'meta_path_rank': 4218.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9752', 'gene2': 'G:HGNC:2731', 'total_rank': 4606.0}",,,
161,"{'meta_path_rank': 2263.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9255', 'gene2': 'G:HGNC:4455', 'total_rank': 5555.0}","{'meta_path_rank': 305.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9255', 'gene2': 'G:HGNC:4455', 'total_rank': 437.0}","{'meta_path_rank': 2338.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9255', 'gene2': 'G:HGNC:4455', 'total_rank': 3367.0}","{'meta_path_rank': 3205.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9255', 'gene2': 'G:HGNC:4455', 'total_rank': 3931.0}",,
162,"{'meta_path_rank': 2656.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7193', 'gene2': 'G:HGNC:388', 'total_rank': 5719.0}","{'meta_path_rank': 82.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7193', 'gene2': 'G:HGNC:388', 'total_rank': 259.0}","{'meta_path_rank': 2249.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7193', 'gene2': 'G:HGNC:388', 'total_rank': 3040.0}","{'meta_path_rank': 221.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7193', 'gene2': 'G:HGNC:388', 'total_rank': 3888.0}",,
163,"{'meta_path_rank': 2607.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2858', 'gene2': 'G:HGNC:24671', 'total_rank': 5747.0}","{'meta_path_rank': 36.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2858', 'gene2': 'G:HGNC:24671', 'total_rank': 379.0}",,,,
164,"{'meta_path_rank': 4630.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2277', 'gene2': 'G:HGNC:1500', 'total_rank': 5448.0}","{'meta_path_rank': 454.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2277', 'gene2': 'G:HGNC:1500', 'total_rank': 2111.0}",,,,
165,"{'meta_path_rank': 363.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:22932', 'gene2': 'G:HGNC:1424', 'total_rank': 542.0}","{'meta_path_rank': 2185.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:22932', 'gene2': 'G:HGNC:1424', 'total_rank': 5766.0}","{'meta_path_rank': 399.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:22932', 'gene2': 'G:HGNC:1424', 'total_rank': 510.0}","{'meta_path_rank': 2383.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:22932', 'gene2': 'G:HGNC:1424', 'total_rank': 3066.0}","{'meta_path_rank': 2964.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:22932', 'gene2': 'G:HGNC:1424', 'total_rank': 4848.0}",
166,"{'meta_path_rank': 2870.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4021', 'gene2': 'G:HGNC:2852', 'total_rank': 4249.0}","{'meta_path_rank': 145.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4021', 'gene2': 'G:HGNC:2852', 'total_rank': 441.0}","{'meta_path_rank': 721.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4021', 'gene2': 'G:HGNC:2852', 'total_rank': 869.0}","{'meta_path_rank': 2809.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4021', 'gene2': 'G:HGNC:2852', 'total_rank': 3962.0}","{'meta_path_rank': 3415.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4021', 'gene2': 'G:HGNC:2852', 'total_rank': 5493.0}",
167,"{'meta_path_rank': 1502.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9413', 'gene2': 'G:HGNC:1377', 'total_rank': 5359.0}",,,,,
168,"{'meta_path_rank': 128.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:12469', 'gene2': 'G:HGNC:3148', 'total_rank': 244.0}","{'meta_path_rank': 516.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:12469', 'gene2': 'G:HGNC:3148', 'total_rank': 5579.0}","{'meta_path_rank': 350.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:12469', 'gene2': 'G:HGNC:3148', 'total_rank': 495.0}","{'meta_path_rank': 1618.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:12469', 'gene2': 'G:HGNC:3148', 'total_rank': 2949.0}","{'meta_path_rank': 1268.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:12469', 'gene2': 'G:HGNC:3148', 'total_rank': 4437.0}",
169,"{'meta_path_rank': 4027.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:1318', 'gene2': 'G:HGNC:13398', 'total_rank': 5666.0}",,,,,
170,"{'meta_path_rank': 3999.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9082', 'gene2': 'G:HGNC:7715', 'total_rank': 5754.0}","{'meta_path_rank': 15.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9082', 'gene2': 'G:HGNC:7715', 'total_rank': 288.0}",,,,
171,"{'meta_path_rank': 4268.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:236', 'gene2': 'G:HGNC:8840', 'total_rank': 5493.0}",,,,,
172,"{'meta_path_rank': 259.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:22932', 'gene2': 'G:HGNC:4699', 'total_rank': 524.0}","{'meta_path_rank': 2289.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:22932', 'gene2': 'G:HGNC:4699', 'total_rank': 5687.0}","{'meta_path_rank': 146.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:22932', 'gene2': 'G:HGNC:4699', 'total_rank': 379.0}",,,
173,"{'meta_path_rank': 193.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:3535', 'gene2': 'G:HGNC:19691', 'total_rank': 318.0}","{'meta_path_rank': 1589.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3535', 'gene2': 'G:HGNC:19691', 'total_rank': 5644.0}","{'meta_path_rank': 285.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:3535', 'gene2': 'G:HGNC:19691', 'total_rank': 783.0}","{'meta_path_rank': 1814.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:3535', 'gene2': 'G:HGNC:19691', 'total_rank': 4244.0}","{'meta_path_rank': 4158.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:3535', 'gene2': 'G:HGNC:19691', 'total_rank': 5603.0}",
174,"{'meta_path_rank': 80.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:21869', 'gene2': 'G:HGNC:395', 'total_rank': 321.0}","{'meta_path_rank': 490.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:21869', 'gene2': 'G:HGNC:395', 'total_rank': 5706.0}","{'meta_path_rank': 333.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:21869', 'gene2': 'G:HGNC:395', 'total_rank': 435.0}","{'meta_path_rank': 2402.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:21869', 'gene2': 'G:HGNC:395', 'total_rank': 3277.0}","{'meta_path_rank': 2371.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:21869', 'gene2': 'G:HGNC:395', 'total_rank': 4690.0}",
175,"{'meta_path_rank': 289.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:9208', 'gene2': 'G:HGNC:3438', 'total_rank': 510.0}","{'meta_path_rank': 1115.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9208', 'gene2': 'G:HGNC:3438', 'total_rank': 5824.0}","{'meta_path_rank': 472.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9208', 'gene2': 'G:HGNC:3438', 'total_rank': 530.0}","{'meta_path_rank': 12.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9208', 'gene2': 'G:HGNC:3438', 'total_rank': 244.0}","{'meta_path_rank': 418.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9208', 'gene2': 'G:HGNC:3438', 'total_rank': 2235.0}","{'meta_path_rank': 1714.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9208', 'gene2': 'G:HGNC:3438', 'total_rank': 4536.0}"
176,"{'meta_path_rank': 154.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:4313', 'gene2': 'G:HGNC:4422', 'total_rank': 385.0}","{'meta_path_rank': 688.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4313', 'gene2': 'G:HGNC:4422', 'total_rank': 5746.0}",,,,
177,"{'meta_path_rank': 123.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:7432', 'gene2': 'G:HGNC:3148', 'total_rank': 220.0}","{'meta_path_rank': 1919.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7432', 'gene2': 'G:HGNC:3148', 'total_rank': 5465.0}","{'meta_path_rank': 305.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7432', 'gene2': 'G:HGNC:3148', 'total_rank': 427.0}","{'meta_path_rank': 2799.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7432', 'gene2': 'G:HGNC:3148', 'total_rank': 3991.0}","{'meta_path_rank': 3819.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7432', 'gene2': 'G:HGNC:3148', 'total_rank': 5962.0}",
